feat0,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,Class,ID,Environment,T0,Recording ID
0.11212820613508122,0.11325456868708288,0.11660665017719454,0.12206364311565807,0.12931864406778204,0.13783925565641447,0.14705904429209424,0.15691708195684484,0.16879101161059845,0.18670344937704073,0.216187425840567,0.25559517596065895,0.2873743661644304,0.29173422106020913,0.27153214544536614,0.24809158233755507,0.2386252340232534,0.24665375076423462,0.2625599642379606,0.2717946416661946,0.2668059473222719,0.2501081697884865,0.22858089340675522,0.2075739614481123,0.1892579082721994,0.17401849359131677,0.16192472788621376,0.1531413018170833,0.14782437596469858,0.14604679311522026,0.11002906913815172,0.11114818425368546,0.11451846037284354,0.12014179477826178,0.12789116191174096,0.13733734315785182,0.14772900403037642,0.15865246008364436,0.17179558656591123,0.1924807299166165,0.22648340294950345,0.26997035554906923,0.30467209650824506,0.31379491960912975,0.3007641353760463,0.2817216606739854,0.26920495321853627,0.2675131271482522,0.27015998079843917,0.26478968645568496,0.24670807798357616,0.22161971616881168,0.1970408298880241,0.1766083293893748,0.16061483425249348,0.1482596903026002,0.13890339937514262,0.1322762374714385,0.12830820432179518,0.12698637167338564,front,0_00_0020,SA1,70,39
0.09372118986262391,0.09478158625892427,0.0978963717556938,0.10283438956741713,0.10914745665735003,0.11622545289275374,0.12357566666166787,0.131119038443396,0.13878889464517472,0.1452400354267418,0.14772888931826542,0.1452510078173251,0.14105855241445198,0.13899020756036382,0.13915484429898836,0.14026701073561515,0.1416599773540592,0.14143537552260338,0.13853772209275791,0.13549902376972328,0.13469286043410003,0.13485638875870407,0.13323742977673445,0.12864323300202304,0.12180072945956416,0.11420550997494462,0.10722177650422084,0.10177193143395344,0.09835902331886176,0.09720221636822149,0.09503789596643872,0.09608452023656112,0.09914307305343366,0.10394008092905066,0.10998646502574458,0.1167316497680284,0.12397543870839023,0.13207252248327547,0.1410001026995528,0.14877331950217718,0.15233468738536102,0.1515741456011522,0.1502148222269576,0.15105621519506848,0.1536550108635006,0.1569510218693642,0.16028114752445483,0.16281480658699862,0.1644535854313944,0.16648732214381,0.1697499447553524,0.1723481675753207,0.17099647161755518,0.1644042435625797,0.15418471631950997,0.14306735710393792,0.13321374628049626,0.12579195513291475,0.12126193984040703,0.1197464388641687,none,2_00_0005,SA1,70,40
0.11038784650838475,0.11153975817067752,0.11488509383701256,0.12007329633532571,0.12655027002377758,0.13387054128564857,0.14226014021295758,0.1525236775828843,0.16413163930671062,0.17326636434720055,0.17553620108582516,0.17188878331351246,0.16864265349156563,0.1712841764297667,0.1809990181687968,0.19594285143963358,0.21335939415264288,0.22921081822395106,0.2395890828849165,0.24574448876757807,0.2510954896972622,0.25347972710819716,0.2477165926128079,0.23313625945606592,0.21404671048200222,0.19536160102384426,0.1799993107049339,0.16900471723098312,0.16249752760002031,0.1603512598189198,0.11575470480213863,0.11702649353260981,0.12077637595032423,0.12678949348980764,0.13472167688878342,0.14433187184345936,0.15588889774354706,0.1699082820355551,0.18503750386496906,0.19592109064743998,0.1967357065203157,0.1892212921143363,0.18275002992055298,0.18480788142117785,0.19636595921112587,0.21482369931124703,0.2363701760451636,0.25455201712287207,0.2617204411535333,0.2590437030008135,0.25585168325008617,0.25451534233972695,0.2485053760679285,0.2341251679785385,0.21469371513190852,0.19557321681770715,0.18007176248272685,0.16919918237920598,0.1628716688523524,0.16080345354308326,right,3_00_0002,SA1,70,41
0.10952588427963424,0.11075766632401284,0.11441606626487764,0.12038138143769535,0.12848036701279444,0.1386791728612926,0.15140747068113586,0.16738986910538856,0.18599510956827042,0.20302536218753514,0.21251459840984194,0.21403367038064955,0.21526156979512995,0.22393602602638896,0.2440171174177315,0.2758243439588378,0.30539012284405054,0.3096283388148229,0.2858332078125035,0.2547767498911403,0.23286518505396325,0.21954082499526667,0.20755588390158303,0.19330979568259435,0.17775150453651387,0.16321370034834917,0.15135478281615516,0.14285265315605938,0.1378082226416363,0.13614232675826604,0.11342672641079692,0.11467643384099957,0.118429932250874,0.12469877665423126,0.1335374119573217,0.14520330333498999,0.1603904741634739,0.18000527590256213,0.20364318004493767,0.22729591867648757,0.24378910617841623,0.24900988736582574,0.24920999285882034,0.25846355963808204,0.2840884955197167,0.3150662253342008,0.3301276770419736,0.31828858328405474,0.286876129200627,0.25091767969071327,0.2208233663169125,0.1987692601500334,0.18179346892742543,0.16668181646987085,0.15242383497915665,0.13967351861290056,0.1293497042817839,0.12194258642317202,0.11754361294766229,0.11609050689470875,front,0_00_0021,SA1,70,41
0.08172570420373872,0.08251232520271234,0.0848097538843229,0.08841982663236941,0.09301018563104206,0.09820820531890695,0.10381383867294901,0.10996122303694315,0.11694083462992244,0.12467974599016246,0.13240800609275363,0.1393562297717741,0.1460972830871087,0.15372062028176808,0.16098578094880422,0.1654342905812219,0.16706690137998,0.16705522148033317,0.16576392147490246,0.16350448420532795,0.16066085772207347,0.15725537031672684,0.1529219753798426,0.14720805205341528,0.1401365032921093,0.13244974244559193,0.12525488852690966,0.11952886802464308,0.11589491349526042,0.11465525490048491,0.09540474043183943,0.09634016468755661,0.09907291335749485,0.10336260724024678,0.10878434422805226,0.11482647054874527,0.12117905028377297,0.1279800864612595,0.1354748085347422,0.14317184953419015,0.14992944378168707,0.1554813345121684,0.1607948876328614,0.16690924359338422,0.17427019438683689,0.18140914050365609,0.18559746112292283,0.18641445044482158,0.1846546070576727,0.17968332485907887,0.17181727442097958,0.16324687183206613,0.15518629486373714,0.14712002436322716,0.13851589655503357,0.1297896608697401,0.12191254652905492,0.1157753700608575,0.1119284183828428,0.1106236652945679,none,2_00_0006,SA1,70,42
0.10908109996479724,0.11017792280014682,0.11339619791736855,0.11848057297657713,0.12492785012094047,0.1320630979564233,0.13947072141505346,0.1477190161338957,0.15870286859487764,0.17467496191684795,0.19560886473980293,0.21620306725405256,0.22756775154767309,0.22684148118057373,0.22248958156477655,0.22411921630727566,0.23318563518113333,0.24687888869661245,0.2616310895869149,0.27238562929904137,0.2743786090217975,0.26605547847149835,0.2496489906119169,0.2293182693109395,0.20889087440666107,0.19085440670916254,0.17646527730258713,0.16618641053915426,0.16007344470759824,0.15805027496852278,0.11936239969328823,0.1207314261379696,0.12476850364279199,0.13120834226278272,0.13947181100605838,0.14863828751510585,0.15773547913471256,0.16649200432227682,0.17642003720283506,0.19117267409231606,0.21319638035971594,0.23648613996384585,0.24752009181393,0.2417561754447892,0.23073849564541807,0.22613471487067788,0.23061367052376358,0.24233037871857924,0.2555673886309569,0.26241761706642663,0.2584323567904377,0.2451518070340694,0.22768435298860099,0.21033628099816898,0.19477163330352257,0.1812696396635973,0.17010786353198093,0.16175766191366694,0.15661420043084945,0.1548812104643877,left,1_00_0002,SA1,70,43
0.11231965074489593,0.1134896898685431,0.11697288311069816,0.12266152535686863,0.1303125662342202,0.13953677166090622,0.1498910596164653,0.1610861384490198,0.17361746346591334,0.19042487886819917,0.21720824107606398,0.25455082551051655,0.28680226018110283,0.29267961827858585,0.2731853181139143,0.2503965342126757,0.24067804283071048,0.24603484864216382,0.2591253535592786,0.2672755534093953,0.26198428836790677,0.24545706810561613,0.22503728733742856,0.2056315512032419,0.18863737252985044,0.17421297272830633,0.1625829513294573,0.1540748075015363,0.14891336053015133,0.1471871042816016,0.11088082943539553,0.11198182247446416,0.11526186033356525,0.12062416596211277,0.1278381615465103,0.13652139751419443,0.14626194765922043,0.15698652472243013,0.1698467088333509,0.18859881655707414,0.21833691626478835,0.25700475914056253,0.2889428518140271,0.2986370080145749,0.2888258968879684,0.2733321134716057,0.2641261098521308,0.2673885555744182,0.27599348947948527,0.2741086109294076,0.25597530538867297,0.22969991213380075,0.2048641634841213,0.18493844123897177,0.16924842310805363,0.1566457689811786,0.1467345743982694,0.1395663051413283,0.13524187566707682,0.13379898419018377,front,0_00_0022,SA1,70,43
0.09352674467895575,0.09459570096127995,0.097695709191266,0.10246330619793853,0.10821107785912408,0.11401497630257325,0.11914009295870703,0.12363362590164018,0.12827608990430206,0.13328199586070955,0.13723974400536312,0.13883115063244442,0.13937811803696476,0.14106460740973795,0.14344280408124527,0.14470449840793714,0.14438028167449113,0.1432266421044738,0.1421413759141376,0.14191726878296868,0.14282998493227392,0.14349265347101134,0.1413673776024487,0.13522128099057085,0.1261894423968159,0.11648591502795255,0.10792370045948532,0.10148518979333736,0.09755598440510607,0.09624113017444556,0.08632486527416433,0.08737402979801509,0.09039066328387602,0.09491843254751972,0.10006754194969539,0.10462639949339939,0.10770145526120727,0.10966841016406652,0.11222437055722732,0.11663890431960681,0.12210554313893016,0.12715957373229628,0.13194585687013413,0.13671066970524873,0.13993103666622897,0.14069947696908428,0.13991061088327564,0.13825320370845937,0.13653265764076475,0.13629951449926378,0.1376373463599064,0.13842951035290565,0.1364567476475691,0.13116161474408344,0.1235772148631369,0.11532367584246636,0.10782048781295078,0.10200539987011603,0.09837765041993089,0.09715004870436544,none,2_00_0007,SA1,70,44
0.12245228809677272,0.12371774107071529,0.1274085167411639,0.13319879979702803,0.14059075026799953,0.14916280667969412,0.15890302319919478,0.16991379425396533,0.1809735273647598,0.18872778411940436,0.19027078005507572,0.18664871684762013,0.18225923368833044,0.181898021200029,0.1876624239706517,0.19781938148594336,0.21098460032046165,0.2253291375379217,0.23546567186190318,0.2407723071007446,0.24659802009622683,0.2521197189588343,0.24998580120884206,0.23708022042063107,0.21747331884503854,0.19721783505347495,0.18026977592400215,0.16812684463866387,0.160971224878528,0.15861946161434645,0.1166162862712513,0.11794670019784124,0.12187140084196973,0.12817704612910702,0.13654795505130563,0.1468516587352396,0.15955495646546333,0.17524021839487794,0.1921067212945306,0.20405478267678526,0.20538007564780764,0.19878565526969624,0.1929820122041857,0.19327062847239967,0.20109372310529838,0.21647431077550544,0.2356506980888302,0.2510308642902611,0.25624881271482874,0.2540516703426598,0.25305238480388903,0.25393129997511477,0.2490850116932124,0.23452944425489097,0.21389693158072223,0.1931776174423357,0.17623108408978524,0.16433123940976982,0.1574248837759751,0.15517340649195643,right,3_00_0003,SA1,70,48
0.09902510593656831,0.10012199687602205,0.10343461606481574,0.10903052187959998,0.11705657207352704,0.12784511380145167,0.1419608796157692,0.15965993162916442,0.17924681320576732,0.19553051372668598,0.2022494632842809,0.19964746670808534,0.19773161464093825,0.20676732412604312,0.2290261307500762,0.2621278569895825,0.2949238112969693,0.30525353367555796,0.2847990812322604,0.25262053055406625,0.22974059827568794,0.21810843841063296,0.20870963950380603,0.19582368920971388,0.1800579603801719,0.1644929903552375,0.1515321417221505,0.14221081052252404,0.13669917195337725,0.13488494543474672,0.10727288153845684,0.10828365429211169,0.1112996963127607,0.11628126389182124,0.12322491495215057,0.13233687624464857,0.14426169902776143,0.15993698137598228,0.1794195244544427,0.20006966811498053,0.21668689659050536,0.22597820114355957,0.2326284322790982,0.24818990708321398,0.27698206623040406,0.3049000912528089,0.3143437688228452,0.30425837663216143,0.2831928201841776,0.2568653761768558,0.23014291694102565,0.20736375212702082,0.188662914799645,0.1718446218405298,0.15612485923163746,0.14235082333106608,0.1314788758037626,0.12386148277932031,0.1194150697236696,0.11795920982255907,front,0_00_0024,SA1,70,48
0.09180810000335062,0.09265827523058247,0.0951415793290826,0.09904566812406862,0.1040183193062318,0.1096701074920311,0.11576805347630452,0.12226129835731347,0.1288958875101273,0.13496914779718386,0.14007452777343457,0.14459523645583464,0.14809418208789266,0.14877699517340862,0.1467166176154509,0.14453356396509107,0.14358057664836085,0.14345713858660936,0.14365465753135295,0.1430657336771931,0.14093289923426894,0.13784353812685868,0.13415868641902826,0.1293287309778437,0.12311722322973917,0.11622740714920231,0.10977243872775866,0.10466623591357477,0.10144417335124707,0.10034835308046405,0.0911121876158585,0.0920774971581897,0.09491911544734788,0.0994493087805771,0.10530526853907947,0.1119814618653036,0.11901409806120838,0.12621892201889065,0.13367438212626892,0.1412902866936472,0.14829363044068491,0.1533368063704846,0.15569488217601016,0.15612268278085303,0.15531618019496155,0.15288609090142194,0.14936309680198565,0.14621075765754743,0.1433122519171123,0.13958288105437056,0.13497230412529226,0.12998582509694537,0.12461839501784464,0.11863767070813763,0.1121665159558012,0.10572278542996057,0.09996838940783045,0.09548141235525055,0.09265303766644829,0.09168960810280864,none,2_00_0008,SA1,70,46
0.11970115513626588,0.12092499205462943,0.12450814032745307,0.1301397696221532,0.1372004983938849,0.1447961254675417,0.1521144731808294,0.15911057622288372,0.16712513860619682,0.17863414851656903,0.1947838435892075,0.21108986667281318,0.2186953400836626,0.21553076978254013,0.21040947455725648,0.21119913106882335,0.21921532367972033,0.2333339515166268,0.24973509505456573,0.26244559767443204,0.26667121227719526,0.2604385970035156,0.24530162707933933,0.22539455231128655,0.20493260384022957,0.1867005071292602,0.17208912046544464,0.16162173236875033,0.15538581423746006,0.15332028861167316,0.1137614506746143,0.11501887765929776,0.11871781836244286,0.12458424702227282,0.13203883999612606,0.14022523935292777,0.14839777368858095,0.156651169391831,0.16664493320576543,0.18176768239677463,0.2045849101777236,0.22957101728952814,0.2417838546211372,0.23480785910764557,0.22323567406635916,0.2231351287183099,0.23481409167405748,0.2515460012336598,0.2676551485303217,0.27736227319281725,0.27551431063984994,0.2617424549312193,0.24143322216247717,0.2207958660067526,0.20277802991944208,0.18779493100107758,0.17579272721587133,0.1669592645547993,0.16155478576730617,0.15973789251112244,left,1_00_0003,SA1,70,58
